时间,     温度,          热重
13.3,   76.47523,    -0.19053     
13.3,   76.54446,    -0.19081     
13.3,   76.60989,    -0.19113     
13.3,   76.71793,    -0.19148     
13.3,   76.80318,    -0.19183     
13.3,   76.93391,    -0.19224     
13.4,   77.02643,    -0.19258     
13.4,   77.07191,    -0.19291     
13.4,   77.15074,    -0.19317     
13.4,   77.25090,    -0.19354     
13.4,   77.33139,    -0.19378     
13.4,   77.45464,    -0.19406     
13.5,   77.54845,    -0.19439     
13.5,   77.61705,    -0.19469     
13.5,   77.68526,    -0.19504     
13.5,   77.74190,    -0.19529     
13.5,   77.87566,    -0.19560     
13.5,   78.00567,    -0.19599     
13.6,   78.09029,    -0.19630     
13.6,   78.14892,    -0.19655     
13.6,   78.23616,    -0.19691     
13.6,   78.33042,    -0.19713     
13.6,   78.45113,    -0.19749     
13.6,   78.49439,    -0.19771     
13.7,   78.56049,    -0.19800     
13.7,   78.62950,    -0.19828     
13.7,   78.77252,    -0.19872     
13.7,   78.84734,    -0.19900     
13.7,   78.95529,    -0.19931     
13.7,   79.03933,    -0.19965     
13.8,   79.15388,    -0.19996     
13.8,   79.21452,    -0.20029     
13.8,   79.32093,    -0.20058     
13.8,   79.42038,    -0.20092     
13.8,   79.48126,    -0.20121     
13.8,   79.53214,    -0.20147     
13.9,   79.65344,    -0.20179     
13.9,   79.72726,    -0.20210     
13.9,   79.82183,    -0.20244     
13.9,   79.93339,    -0.20271     
13.9,   80.02677,    -0.20303     
13.9,   80.08453,    -0.20338     
14.0,   80.21616,    -0.20366     
14.0,   80.29180,    -0.20391     
14.0,   80.38676,    -0.20426     
14.0,   80.48232,    -0.20462     
14.0,   80.55736,    -0.20491     
14.0,   80.62173,    -0.20525     
14.1,   80.76517,    -0.20554     
14.1,   80.82970,    -0.20578     
14.1,   80.87402,    -0.20600     
14.1,   80.96274,    -0.20628     
14.1,   81.10204,    -0.20660     
14.1,   81.21722,    -0.20689     
14.2,   81.28415,    -0.20710     
14.2,   81.35776,    -0.20736     
14.2,   81.44920,    -0.20760     
14.2,   81.52624,    -0.20788     
14.2,   81.60744,    -0.20813     
14.2,   81.71667,    -0.20843     
14.3,   81.84863,    -0.20874     
14.3,   81.88850,    -0.20897     
14.3,   81.95867,    -0.20915     
14.3,   82.05992,    -0.20942     
14.3,   82.14760,    -0.20966     
14.3,   82.24644,    -0.20988     
14.4,   82.32728,    -0.21009     
14.4,   82.40167,    -0.21034     
14.4,   82.48784,    -0.21058     
14.4,   82.59058,    -0.21084     
14.4,   82.67506,    -0.21112     
14.4,   82.75703,    -0.21130     
14.5,   82.84068,    -0.21169     
14.5,   82.96673,    -0.21200     
14.5,   83.06539,    -0.21226     
14.5,   83.13538,    -0.21253     
14.5,   83.25098,    -0.21276     
14.5,   83.34014,    -0.21301     
14.6,   83.38134,    -0.21319     
14.6,   83.45233,    -0.21347     
14.6,   83.58306,    -0.21375     
14.6,   83.68565,    -0.21405     
14.6,   83.77310,    -0.21430     
14.6,   83.82116,    -0.21451     
14.7,   83.92941,    -0.21483     
14.7,   84.05189,    -0.21510     
14.7,   84.13879,    -0.21533     
14.7,   84.20031,    -0.21560     
14.7,   84.28475,    -0.21592     
14.7,   84.35589,    -0.21621     
14.8,   84.44597,    -0.21645     
14.8,   84.54515,    -0.21669     
14.8,   84.66441,    -0.21695     
14.8,   84.74080,    -0.21717     
14.8,   84.85480,    -0.21746     
14.8,   84.92767,    -0.21761     
14.9,   84.99019,    -0.21791     
14.9,   85.08853,    -0.21822     
14.9,   85.18242,    -0.21843     
14.9,   85.27866,    -0.21876     
14.9,   85.36715,    -0.21897     
14.9,   85.46548,    -0.21923     
15.0,   85.57948,    -0.21940     
15.0,   85.67186,    -0.21963     
15.0,   85.74009,    -0.21985     
15.0,   85.81085,    -0.22008     
15.0,   85.88505,    -0.22027     
15.0,   85.96365,    -0.22054     
15.1,   86.09676,    -0.22081     
15.1,   86.15269,    -0.22105     
15.1,   86.24699,    -0.22127     
15.1,   86.33588,    -0.22150     
15.1,   86.45074,    -0.22180     
15.1,   86.53212,    -0.22207     
15.2,   86.59551,    -0.22228     
15.2,   86.67215,    -0.22249     
15.2,   86.75259,    -0.22268     
15.2,   86.87244,    -0.22294     
15.2,   86.97698,    -0.22315     
15.2,   87.06155,    -0.22338     
15.3,   87.15073,    -0.22360     
15.3,   87.24331,    -0.22382     
15.3,   87.32947,    -0.22407     
15.3,   87.42068,    -0.22428     
15.3,   87.50614,    -0.22450     
15.3,   87.60315,    -0.22474     
15.4,   87.66525,    -0.22503     
15.4,   87.73470,    -0.22517     
15.4,   87.83753,    -0.22543     
15.4,   87.94645,    -0.22570     
15.4,   88.03012,    -0.22589     
15.4,   88.11649,    -0.22614     
15.5,   88.22482,    -0.22643     
15.5,   88.29957,    -0.22670     
15.5,   88.40551,    -0.22693     
15.5,   88.46724,    -0.22717     
15.5,   88.54429,    -0.22734     
15.5,   88.61809,    -0.22758     
15.6,   88.71893,    -0.22784     
15.6,   88.79065,    -0.22805     
15.6,   88.91041,    -0.22832     
15.6,   88.99136,    -0.22859     
15.6,   89.08729,    -0.22880     
15.6,   89.18592,    -0.22907     
15.7,   89.28806,    -0.22935     
15.7,   89.37970,    -0.22957     
15.7,   89.43293,    -0.22979     
15.7,   89.54728,    -0.23008     
15.7,   89.65588,    -0.23034     
15.7,   89.72553,    -0.23054     
15.8,   89.79580,    -0.23072     
15.8,   89.90745,    -0.23099     
15.8,   90.00729,    -0.23120     
15.8,   90.11925,    -0.23144     
15.8,   90.18356,    -0.23161     
15.8,   90.25706,    -0.23183     
15.9,   90.35342,    -0.23205     
15.9,   90.39781,    -0.23225     
15.9,   90.50744,    -0.23255     
15.9,   90.62470,    -0.23282     
15.9,   90.71238,    -0.23306     
15.9,   90.78604,    -0.23330     
16.0,   90.85452,    -0.23350     
16.0,   90.93698,    -0.23371     
16.0,   91.06609,    -0.23396     
16.0,   91.21365,    -0.23428     
16.0,   91.31538,    -0.23453     
16.0,   91.34700,    -0.23473     
16.1,   91.40098,    -0.23483     
16.1,   91.53491,    -0.23508     
16.1,   91.61842,    -0.23527     
16.1,   91.69028,    -0.23548     
16.1,   91.79090,    -0.23573     
16.1,   91.87798,    -0.23591     
16.2,   91.95866,    -0.23607     
16.2,   92.05866,    -0.23628     
16.2,   92.14175,    -0.23650     
16.2,   92.22631,    -0.23668     
16.2,   92.31175,    -0.23687     
16.2,   92.38743,    -0.23705     
16.3,   92.46996,    -0.23729     
16.3,   92.59352,    -0.23753     
16.3,   92.71126,    -0.23780     
16.3,   92.77088,    -0.23797     
16.3,   92.85838,    -0.23816     
16.3,   92.96328,    -0.23834     
16.4,   93.06152,    -0.23852     
16.4,   93.13113,    -0.23865     
16.4,   93.21970,    -0.23888     
16.4,   93.32623,    -0.23908     
16.4,   93.42422,    -0.23928     
16.4,   93.53232,    -0.23947     
16.5,   93.59679,    -0.23965     
16.5,   93.65377,    -0.23985     
16.5,   93.74002,    -0.24004     
16.5,   93.86245,    -0.24026     
16.5,   93.96880,    -0.24047     
16.5,   94.05125,    -0.24064     
16.6,   94.15360,    -0.24084     
16.6,   94.25631,    -0.24101     
16.6,   94.31507,    -0.24117     
16.6,   94.41858,    -0.24149     
16.6,   94.50151,    -0.24168     
16.6,   94.59070,    -0.24189     
16.7,   94.67227,    -0.24211     
16.7,   94.75478,    -0.24235     
16.7,   94.85237,    -0.24255     
16.7,   94.92373,    -0.24273     
16.7,   95.03937,    -0.24292     
16.7,   95.11534,    -0.24313     
16.8,   95.22445,    -0.24335     
16.8,   95.31465,    -0.24359     
16.8,   95.43031,    -0.24383     
16.8,   95.51308,    -0.24396     
16.8,   95.58278,    -0.24413     
16.8,   95.66480,    -0.24431     
16.9,   95.74445,    -0.24452     
16.9,   95.83472,    -0.24470     
16.9,   95.97439,    -0.24494     
16.9,   96.01994,    -0.24505     
16.9,   96.08835,    -0.24521     
16.9,   96.20114,    -0.24541     
17.0,   96.28863,    -0.24559     
17.0,   96.40816,    -0.24578     
17.0,   96.47971,    -0.24593     
17.0,   96.54721,    -0.24607     
17.0,   96.62643,    -0.24622     
17.0,   96.78110,    -0.24649     
17.1,   96.88773,    -0.24671     
17.1,   96.98276,    -0.24688     
17.1,   97.03167,    -0.24701     
17.1,   97.10279,    -0.24714     
17.1,   97.20346,    -0.24734     
17.1,   97.30076,    -0.24746     
17.2,   97.40768,    -0.24764     
17.2,   97.49519,    -0.24785     
17.2,   97.57879,    -0.24801     
17.2,   97.67773,    -0.24818     
17.2,   97.78636,    -0.24838     
17.2,   97.88702,    -0.24857     
17.3,   97.93435,    -0.24874     
17.3,   98.02926,    -0.24889     
17.3,   98.11640,    -0.24904     
17.3,   98.22804,    -0.24925     
17.3,   98.31470,    -0.24942     
17.3,   98.36970,    -0.24957     
17.4,   98.48903,    -0.24976     
17.4,   98.56606,    -0.24992     
17.4,   98.64591,    -0.25010     
17.4,   98.73673,    -0.25028     
17.4,   98.84941,    -0.25046     
17.4,   98.94225,    -0.25061     
17.5,   99.06084,    -0.25084     
17.5,   99.21156,    -0.25105     
17.5,   99.31980,    -0.25128     
17.5,   99.40234,    -0.25146     
17.5,   99.45138,    -0.25158     
17.5,   99.55596,    -0.25176     
17.6,   99.65134,    -0.25196     
17.6,   99.72932,    -0.25212     
17.6,   99.81172,    -0.25222     
17.6,   99.91698,    -0.25240     
17.6,   100.01069,   -0.25260     
17.6,   100.11207,   -0.25278     
17.7,   100.20098,   -0.25291     
17.7,   100.29633,   -0.25306     
17.7,   100.39970,   -0.25321     
17.7,   100.48609,   -0.25339     
17.7,   100.56646,   -0.25354     
17.7,   100.64211,   -0.25369     
17.8,   100.71844,   -0.25383     
17.8,   100.83566,   -0.25397     
17.8,   100.93932,   -0.25412     
17.8,   101.01077,   -0.25425     
17.8,   101.09807,   -0.25441     
17.8,   101.20161,   -0.25459     
17.9,   101.28902,   -0.25476     
17.9,   101.36420,   -0.25491     
17.9,   101.47060,   -0.25505     
17.9,   101.55486,   -0.25525     
17.9,   101.67005,   -0.25544     
17.9,   101.72819,   -0.25556     
18.0,   101.78660,   -0.25569     
18.0,   101.87579,   -0.25588     
18.0,   101.97780,   -0.25601     
18.0,   102.07887,   -0.25616     
18.0,   102.19844,   -0.25639     
18.0,   102.30001,   -0.25660     
18.1,   102.37839,   -0.25675     
18.1,   102.45712,   -0.25692     
18.1,   102.53931,   -0.25706     
18.1,   102.62800,   -0.25722     
18.1,   102.69931,   -0.25737     
18.1,   102.79340,   -0.25753     
18.2,   102.91227,   -0.25772     
18.2,   103.01851,   -0.25791     
18.2,   103.06085,   -0.25806     
18.2,   103.15067,   -0.25821     
18.2,   103.29226,   -0.25842     
18.2,   103.39507,   -0.25861     
18.3,   103.45718,   -0.25874     
18.3,   103.53356,   -0.25887     
18.3,   103.61874,   -0.25908     
18.3,   103.69260,   -0.25921     
18.3,   103.78056,   -0.25936     
18.3,   103.91785,   -0.25956     
18.4,   103.99153,   -0.25974     
18.4,   104.06120,   -0.25989     
18.4,   104.14211,   -0.26000     
18.4,   104.26825,   -0.26018     
18.4,   104.32462,   -0.26029     
18.4,   104.42765,   -0.26045     
18.5,   104.53625,   -0.26059     
18.5,   104.64703,   -0.26077     
18.5,   104.73131,   -0.26090     
18.5,   104.82951,   -0.26107     
18.5,   104.89765,   -0.26122     
18.5,   104.98447,   -0.26147     
18.6,   105.05254,   -0.26164     
18.6,   105.18378,   -0.26179     
18.6,   105.29945,   -0.26199     
18.6,   105.38286,   -0.26212     
18.6,   105.44933,   -0.26226     
18.6,   105.53153,   -0.26243     
18.7,   105.60873,   -0.26254     
18.7,   105.71806,   -0.26272     
18.7,   105.82433,   -0.26287     
18.7,   105.90287,   -0.26297     
18.7,   106.02102,   -0.26314     
18.7,   106.10838,   -0.26329     
18.8,   106.16486,   -0.26339     
18.8,   106.22980,   -0.26352     
18.8,   106.32462,   -0.26367     
18.8,   106.41894,   -0.26377     
18.8,   106.52804,   -0.26391     
18.8,   106.61905,   -0.26411     
18.9,   106.71204,   -0.26423     
18.9,   106.81687,   -0.26441     
18.9,   106.92883,   -0.26460     
18.9,   107.01263,   -0.26470     
18.9,   107.08105,   -0.26482     
18.9,   107.17416,   -0.26494     
19.0,   107.25173,   -0.26509     
19.0,   107.33142,   -0.26516     
19.0,   107.43134,   -0.26532     
19.0,   107.49940,   -0.26546     
19.0,   107.58772,   -0.26562     
19.0,   107.66618,   -0.26577     
19.1,   107.75388,   -0.26588     
19.1,   107.86934,   -0.26605     
19.1,   107.95714,   -0.26620     
19.1,   108.04790,   -0.26634     
19.1,   108.16544,   -0.26651     
19.1,   108.26093,   -0.26666     
19.2,   108.35860,   -0.26679     
19.2,   108.39349,   -0.26690     
19.2,   108.48679,   -0.26706     
19.2,   108.59747,   -0.26725     
19.2,   108.69859,   -0.26739     
19.2,   108.77173,   -0.26752     
19.3,   108.84909,   -0.26767     
19.3,   108.95995,   -0.26782     
19.3,   109.05365,   -0.26803     
19.3,   109.14025,   -0.26820     
19.3,   109.23083,   -0.26836     
19.3,   109.32769,   -0.26850     
19.4,   109.42785,   -0.26863     
19.4,   109.51055,   -0.26877     
19.4,   109.60368,   -0.26890     
19.4,   109.66471,   -0.26906     
19.4,   109.76434,   -0.26921     
19.4,   109.85441,   -0.26939     
19.5,   109.93904,   -0.26958     
19.5,   110.04655,   -0.26968     
19.5,   110.13567,   -0.26979     
19.5,   110.24181,   -0.26991     
19.5,   110.32955,   -0.27004     
19.5,   110.40352,   -0.27017     
19.6,   110.48972,   -0.27034     
19.6,   110.55801,   -0.27044     
19.6,   110.64082,   -0.27056     
19.6,   110.74834,   -0.27072     
19.6,   110.83742,   -0.27083     
19.6,   110.94782,   -0.27103     
19.7,   111.02802,   -0.27119     
19.7,   111.09153,   -0.27132     
19.7,   111.22588,   -0.27153     
19.7,   111.33916,   -0.27171     
19.7,   111.40139,   -0.27184     
19.7,   111.47211,   -0.27195     
19.8,   111.58253,   -0.27213     
19.8,   111.70121,   -0.27232     
19.8,   111.80347,   -0.27250     
19.8,   111.89388,   -0.27271     
19.8,   111.96900,   -0.27285     
19.8,   112.05647,   -0.27298     
19.9,   112.14421,   -0.27312     
19.9,   112.19894,   -0.27326     
19.9,   112.29007,   -0.27340     
19.9,   112.39105,   -0.27354     
19.9,   112.49345,   -0.27368     
19.9,   112.58562,   -0.27388     
20.0,   112.65167,   -0.27401     
20.0,   112.74840,   -0.27415     
20.0,   112.84179,   -0.27432     
20.0,   112.97495,   -0.27451     
20.0,   113.04322,   -0.27466     
20.0,   113.11993,   -0.27477     
20.1,   113.20171,   -0.27491     
20.1,   113.27367,   -0.27502     
20.1,   113.35469,   -0.27509     
20.1,   113.44341,   -0.27522     
20.1,   113.55135,   -0.27542     
20.1,   113.64740,   -0.27566     
20.2,   113.72839,   -0.27577     
20.2,   113.82214,   -0.27588     
20.2,   113.96272,   -0.27608     
20.2,   114.06512,   -0.27626     
20.2,   114.11478,   -0.27637     
20.2,   114.19107,   -0.27654     
20.3,   114.27400,   -0.27668     
20.3,   114.35493,   -0.27679     
20.3,   114.44842,   -0.27697     
20.3,   114.52548,   -0.27711     
20.3,   114.60513,   -0.27719     
20.3,   114.73276,   -0.27739     
20.4,   114.84258,   -0.27759     
20.4,   114.92688,   -0.27773     
20.4,   114.99827,   -0.27784     
20.4,   115.06223,   -0.27796     
20.4,   115.16805,   -0.27816     
20.4,   115.24482,   -0.27832     
20.5,   115.31390,   -0.27849     
20.5,   115.41341,   -0.27866     
20.5,   115.55861,   -0.27888     
20.5,   115.64418,   -0.27909     
20.5,   115.73308,   -0.27927     
20.5,   115.79752,   -0.27941     
20.6,   115.90770,   -0.27961     
20.6,   115.98440,   -0.27981     
20.6,   116.07064,   -0.28001     
20.6,   116.15947,   -0.28015     
20.6,   116.26037,   -0.28036     
20.6,   116.33990,   -0.28059     
20.7,   116.41846,   -0.28079     
20.7,   116.51401,   -0.28101     
20.7,   116.58413,   -0.28117     
20.7,   116.65754,   -0.28137     
20.7,   116.75781,   -0.28159     
20.7,   116.84691,   -0.28176     
20.8,   116.93937,   -0.28199     
20.8,   117.06520,   -0.28222     
20.8,   117.14939,   -0.28241     
20.8,   117.22002,   -0.28261     
20.8,   117.32369,   -0.28287     
20.8,   117.41334,   -0.28307     
20.9,   117.47355,   -0.28330     
20.9,   117.56100,   -0.28354     
20.9,   117.62448,   -0.28380     
20.9,   117.71398,   -0.28402     
20.9,   117.82172,   -0.28433     
20.9,   117.93402,   -0.28461     
21.0,   118.05307,   -0.28488     
21.0,   118.11660,   -0.28515     
21.0,   118.20397,   -0.28541     
21.0,   118.30157,   -0.28569     
21.0,   118.39038,   -0.28595     
21.0,   118.48069,   -0.28618     
21.1,   118.55973,   -0.28648     
21.1,   118.62663,   -0.28677     
21.1,   118.70547,   -0.28699     
21.1,   118.79806,   -0.28728     
21.1,   118.87283,   -0.28758     
21.1,   118.96295,   -0.28789     
21.2,   119.07696,   -0.28825     
21.2,   119.17850,   -0.28855     
21.2,   119.26221,   -0.28890     
21.2,   119.33073,   -0.28915     
21.2,   119.43472,   -0.28963     
21.2,   119.51427,   -0.28991     
21.3,   119.59328,   -0.29022     
21.3,   119.68742,   -0.29061     
21.3,   119.78926,   -0.29097     
21.3,   119.88301,   -0.29129     
21.3,   119.94593,   -0.29161     
21.3,   120.03230,   -0.29193     
21.4,   120.14922,   -0.29227     
21.4,   120.22589,   -0.29261     
21.4,   120.30914,   -0.29296     
21.4,   120.46040,   -0.29337     
