时间,     温度,          热重
43.5,   235.33891,   -1.09032     
43.5,   235.42673,   -1.09062     
43.5,   235.53499,   -1.09091     
43.5,   235.62549,   -1.09121     
43.5,   235.75749,   -1.09152     
43.6,   235.83087,   -1.09185     
43.6,   235.92581,   -1.09221     
43.6,   236.00029,   -1.09250     
43.6,   236.10014,   -1.09274     
43.6,   236.18398,   -1.09294     
43.6,   236.26112,   -1.09318     
43.7,   236.36296,   -1.09337     
43.7,   236.44183,   -1.09358     
43.7,   236.50821,   -1.09381     
43.7,   236.58842,   -1.09404     
43.7,   236.69659,   -1.09425     
43.7,   236.79276,   -1.09447     
43.8,   236.90608,   -1.09470     
43.8,   236.98366,   -1.09493     
43.8,   237.06528,   -1.09512     
43.8,   237.15868,   -1.09535     
43.8,   237.23386,   -1.09558     
43.8,   237.31755,   -1.09579     
43.9,   237.40204,   -1.09593     
43.9,   237.52518,   -1.09613     
43.9,   237.59837,   -1.09634     
43.9,   237.71837,   -1.09657     
43.9,   237.78470,   -1.09678     
43.9,   237.85126,   -1.09698     
44.0,   237.94569,   -1.09719     
44.0,   238.02855,   -1.09738     
44.0,   238.12851,   -1.09762     
44.0,   238.22087,   -1.09784     
44.0,   238.31952,   -1.09807     
44.0,   238.43286,   -1.09830     
44.1,   238.52148,   -1.09852     
44.1,   238.58734,   -1.09868     
44.1,   238.67165,   -1.09887     
44.1,   238.76320,   -1.09907     
44.1,   238.85909,   -1.09929     
44.1,   238.96112,   -1.09953     
44.2,   239.05733,   -1.09972     
44.2,   239.16083,   -1.09994     
44.2,   239.24518,   -1.10016     
44.2,   239.34410,   -1.10039     
44.2,   239.44307,   -1.10063     
44.2,   239.50914,   -1.10085     
44.3,   239.58629,   -1.10107     
44.3,   239.67221,   -1.10130     
44.3,   239.76877,   -1.10155     
44.3,   239.89029,   -1.10176     
44.3,   239.97267,   -1.10197     
44.3,   240.05472,   -1.10220     
44.4,   240.16121,   -1.10243     
44.4,   240.23427,   -1.10265     
44.4,   240.29417,   -1.10289     
44.4,   240.36266,   -1.10315     
44.4,   240.45706,   -1.10344     
44.4,   240.60490,   -1.10371     
44.5,   240.67720,   -1.10397     
44.5,   240.74315,   -1.10425     
44.5,   240.84654,   -1.10452     
44.5,   240.92130,   -1.10481     
44.5,   241.01884,   -1.10506     
44.5,   241.09534,   -1.10535     
44.6,   241.23073,   -1.10561     
44.6,   241.30394,   -1.10587     
44.6,   241.40738,   -1.10612     
44.6,   241.49016,   -1.10638     
44.6,   241.56105,   -1.10663     
44.6,   241.64973,   -1.10695     
44.7,   241.73492,   -1.10720     
44.7,   241.81448,   -1.10739     
44.7,   241.93939,   -1.10760     
44.7,   242.03717,   -1.10785     
44.7,   242.10980,   -1.10806     
44.7,   242.21217,   -1.10832     
44.8,   242.28746,   -1.10861     
44.8,   242.37810,   -1.10888     
44.8,   242.50830,   -1.10911     
44.8,   242.57788,   -1.10935     
44.8,   242.65985,   -1.10962     
44.8,   242.73993,   -1.10988     
44.9,   242.83856,   -1.11016     
44.9,   242.94041,   -1.11042     
44.9,   243.02670,   -1.11069     
44.9,   243.10536,   -1.11093     
44.9,   243.19225,   -1.11117     
44.9,   243.27634,   -1.11141     
45.0,   243.34840,   -1.11163     
45.0,   243.44759,   -1.11180     
45.0,   243.55681,   -1.11196     
45.0,   243.64285,   -1.11223     
45.0,   243.76590,   -1.11250     
45.0,   243.85710,   -1.11280     
45.1,   243.94034,   -1.11312     
45.1,   244.01010,   -1.11340     
45.1,   244.11514,   -1.11371     
45.1,   244.19620,   -1.11398     
45.1,   244.26295,   -1.11432     
45.1,   244.36803,   -1.11464     
45.2,   244.44202,   -1.11496     
45.2,   244.57132,   -1.11528     
45.2,   244.68855,   -1.11557     
45.2,   244.74220,   -1.11587     
45.2,   244.82813,   -1.11611     
45.2,   244.89937,   -1.11642     
45.3,   244.97775,   -1.11667     
45.3,   245.08507,   -1.11696     
45.3,   245.22845,   -1.11722     
45.3,   245.30576,   -1.11745     
45.3,   245.37930,   -1.11768     
45.3,   245.49176,   -1.11787     
45.4,   245.54854,   -1.11812     
45.4,   245.67459,   -1.11837     
45.4,   245.76392,   -1.11859     
45.4,   245.81871,   -1.11879     
45.4,   245.89532,   -1.11896     
45.4,   245.98904,   -1.11917     
45.5,   246.10080,   -1.11938     
45.5,   246.19528,   -1.11966     
45.5,   246.29565,   -1.11991     
45.5,   246.35614,   -1.12027     
45.5,   246.46826,   -1.12079     
45.5,   246.59055,   -1.12130     
45.6,   246.68427,   -1.12185     
45.6,   246.77315,   -1.12245     
45.6,   246.87108,   -1.12306     
45.6,   246.94815,   -1.12368     
45.6,   247.04539,   -1.12430     
45.6,   247.11809,   -1.12490     
45.7,   247.21140,   -1.12548     
45.7,   247.33440,   -1.12606     
45.7,   247.41776,   -1.12661     
45.7,   247.51414,   -1.12716     
45.7,   247.61717,   -1.12773     
45.7,   247.71797,   -1.12829     
45.8,   247.79196,   -1.12886     
45.8,   247.87259,   -1.12944     
45.8,   247.96767,   -1.12997     
45.8,   248.06407,   -1.13053     
45.8,   248.20152,   -1.13112     
45.8,   248.33046,   -1.13167     
45.9,   248.42035,   -1.13216     
45.9,   248.47321,   -1.13267     
45.9,   248.53375,   -1.13325     
45.9,   248.62392,   -1.13384     
45.9,   248.70924,   -1.13448     
45.9,   248.80602,   -1.13511     
46.0,   248.88676,   -1.13575     
46.0,   248.97139,   -1.13637     
46.0,   249.08907,   -1.13699     
46.0,   249.16678,   -1.13758     
46.0,   249.25731,   -1.13818     
46.0,   249.35547,   -1.13874     
46.1,   249.44910,   -1.13932     
46.1,   249.55518,   -1.13991     
46.1,   249.65669,   -1.14049     
46.1,   249.72284,   -1.14111     
46.1,   249.81146,   -1.14166     
46.1,   249.89879,   -1.14222     
46.2,   249.97549,   -1.14268     
46.2,   250.07567,   -1.14320     
46.2,   250.17461,   -1.14370     
46.2,   250.27809,   -1.14424     
46.2,   250.41789,   -1.14473     
46.2,   250.48959,   -1.14528     
46.3,   250.57004,   -1.14580     
46.3,   250.64218,   -1.14635     
46.3,   250.73003,   -1.14689     
46.3,   250.81914,   -1.14744     
46.3,   250.90768,   -1.14799     
46.3,   250.98950,   -1.14846     
46.4,   251.09398,   -1.14886     
46.4,   251.20670,   -1.14925     
46.4,   251.30264,   -1.14967     
46.4,   251.36305,   -1.15015     
46.4,   251.42682,   -1.15067     
46.4,   251.50766,   -1.15118     
46.5,   251.58321,   -1.15171     
46.5,   251.72137,   -1.15220     
46.5,   251.82977,   -1.15267     
46.5,   251.89966,   -1.15303     
46.5,   252.00256,   -1.15334     
46.5,   252.09731,   -1.15355     
46.6,   252.18660,   -1.15387     
46.6,   252.28888,   -1.15423     
46.6,   252.37628,   -1.15462     
46.6,   252.46049,   -1.15502     
46.6,   252.54758,   -1.15543     
46.6,   252.63219,   -1.15584     
46.7,   252.73892,   -1.15621     
46.7,   252.86327,   -1.15658     
46.7,   252.94174,   -1.15698     
46.7,   253.01872,   -1.15735     
46.7,   253.11150,   -1.15773     
46.7,   253.19635,   -1.15811     
46.8,   253.27872,   -1.15852     
46.8,   253.38847,   -1.15894     
46.8,   253.48547,   -1.15934     
46.8,   253.58865,   -1.15965     
46.8,   253.69897,   -1.15987     
46.8,   253.78027,   -1.16016     
46.9,   253.84065,   -1.16044     
46.9,   253.93584,   -1.16068     
46.9,   254.02592,   -1.16090     
46.9,   254.11259,   -1.16116     
46.9,   254.20363,   -1.16153     
46.9,   254.29266,   -1.16175     
47.0,   254.37073,   -1.16201     
47.0,   254.47176,   -1.16229     
47.0,   254.56244,   -1.16259     
47.0,   254.67773,   -1.16289     
47.0,   254.76097,   -1.16316     
47.0,   254.85081,   -1.16336     
47.1,   254.94380,   -1.16352     
47.1,   255.07014,   -1.16370     
47.1,   255.16026,   -1.16382     
47.1,   255.20161,   -1.16392     
47.1,   255.29662,   -1.16407     
47.1,   255.38933,   -1.16415     
47.2,   255.46890,   -1.16424     
47.2,   255.57770,   -1.16437     
47.2,   255.69475,   -1.16451     
47.2,   255.78073,   -1.16467     
47.2,   255.86169,   -1.16487     
47.2,   255.95520,   -1.16511     
47.3,   256.05176,   -1.16543     
47.3,   256.15436,   -1.16577     
47.3,   256.28027,   -1.16612     
47.3,   256.37421,   -1.16650     
47.3,   256.44400,   -1.16691     
47.3,   256.51602,   -1.16731     
47.4,   256.61026,   -1.16776     
47.4,   256.70038,   -1.16809     
47.4,   256.77170,   -1.16839     
47.4,   256.85587,   -1.16864     
47.4,   256.93359,   -1.16889     
47.4,   257.01633,   -1.16912     
47.5,   257.11557,   -1.16935     
47.5,   257.22964,   -1.16959     
47.5,   257.36032,   -1.16978     
47.5,   257.41415,   -1.16996     
47.5,   257.51190,   -1.17016     
47.5,   257.61392,   -1.17036     
47.6,   257.69312,   -1.17060     
47.6,   257.77338,   -1.17087     
47.6,   257.87640,   -1.17118     
47.6,   257.98224,   -1.17152     
47.6,   258.07300,   -1.17182     
47.6,   258.14645,   -1.17212     
47.7,   258.27859,   -1.17244     
47.7,   258.37393,   -1.17274     
47.7,   258.44308,   -1.17304     
47.7,   258.53879,   -1.17334     
47.7,   258.61319,   -1.17367     
47.7,   258.70386,   -1.17401     
47.8,   258.82208,   -1.17437     
47.8,   258.92264,   -1.17471     
47.8,   258.97784,   -1.17504     
47.8,   259.06598,   -1.17539     
47.8,   259.15012,   -1.17575     
47.8,   259.24524,   -1.17609     
47.9,   259.31372,   -1.17643     
47.9,   259.42313,   -1.17674     
47.9,   259.52924,   -1.17704     
47.9,   259.63586,   -1.17730     
47.9,   259.69290,   -1.17758     
47.9,   259.78290,   -1.17783     
48.0,   259.88562,   -1.17806     
48.0,   259.95319,   -1.17828     
48.0,   260.07047,   -1.17850     
48.0,   260.19717,   -1.17876     
48.0,   260.31094,   -1.17899     
48.0,   260.40558,   -1.17923     
48.1,   260.49738,   -1.17947     
48.1,   260.59012,   -1.17972     
48.1,   260.67291,   -1.17998     
48.1,   260.77652,   -1.18022     
48.1,   260.84967,   -1.18048     
48.1,   260.92487,   -1.18075     
48.2,   261.02701,   -1.18099     
48.2,   261.10751,   -1.18128     
48.2,   261.22760,   -1.18154     
48.2,   261.32315,   -1.18184     
48.2,   261.38361,   -1.18210     
48.2,   261.44128,   -1.18238     
48.3,   261.55078,   -1.18269     
48.3,   261.61642,   -1.18300     
48.3,   261.69409,   -1.18333     
48.3,   261.82925,   -1.18367     
48.3,   261.93118,   -1.18393     
48.3,   261.99136,   -1.18426     
48.4,   262.09543,   -1.18462     
48.4,   262.19467,   -1.18496     
48.4,   262.29315,   -1.18528     
48.4,   262.38202,   -1.18561     
48.4,   262.48694,   -1.18590     
48.4,   262.58078,   -1.18621     
48.5,   262.65826,   -1.18655     
48.5,   262.74487,   -1.18695     
48.5,   262.84637,   -1.18744     
48.5,   262.93597,   -1.18802     
48.5,   263.01379,   -1.18871     
48.5,   263.08585,   -1.18932     
48.6,   263.20135,   -1.19002     
48.6,   263.28448,   -1.19071     
48.6,   263.34808,   -1.19137     
48.6,   263.45822,   -1.19202     
48.6,   263.52533,   -1.19262     
48.6,   263.59055,   -1.19309     
48.7,   263.71985,   -1.19347     
48.7,   263.82394,   -1.19392     
48.7,   263.92841,   -1.19434     
48.7,   264.05255,   -1.19472     
48.7,   264.13068,   -1.19508     
48.7,   264.21680,   -1.19541     
48.8,   264.30457,   -1.19573     
48.8,   264.38641,   -1.19606     
48.8,   264.48236,   -1.19644     
48.8,   264.56778,   -1.19683     
48.8,   264.64850,   -1.19714     
48.8,   264.74014,   -1.19750     
48.9,   264.82379,   -1.19783     
48.9,   264.92126,   -1.19817     
48.9,   265.01065,   -1.19853     
48.9,   265.11707,   -1.19895     
48.9,   265.22476,   -1.19933     
48.9,   265.32404,   -1.19973     
49.0,   265.40247,   -1.20017     
49.0,   265.47922,   -1.20060     
49.0,   265.59116,   -1.20104     
49.0,   265.66113,   -1.20148     
49.0,   265.74039,   -1.20188     
49.0,   265.85413,   -1.20234     
49.1,   265.96091,   -1.20277     
49.1,   266.03693,   -1.20324     
49.1,   266.11386,   -1.20372     
49.1,   266.22479,   -1.20414     
49.1,   266.26981,   -1.20455     
49.1,   266.37531,   -1.20501     
49.2,   266.44797,   -1.20543     
49.2,   266.57260,   -1.20585     
49.2,   266.67694,   -1.20617     
49.2,   266.76730,   -1.20667     
49.2,   266.85101,   -1.20708     
49.2,   266.97168,   -1.20759     
49.3,   267.07349,   -1.20808     
49.3,   267.15411,   -1.20860     
49.3,   267.25909,   -1.20907     
49.3,   267.34210,   -1.20954     
49.3,   267.42398,   -1.20998     
49.3,   267.53165,   -1.21042     
49.4,   267.61905,   -1.21085     
49.4,   267.70694,   -1.21127     
49.4,   267.79459,   -1.21165     
49.4,   267.86002,   -1.21210     
49.4,   267.94928,   -1.21252     
49.4,   268.05212,   -1.21295     
49.5,   268.18320,   -1.21337     
49.5,   268.24829,   -1.21383     
49.5,   268.33105,   -1.21433     
49.5,   268.43335,   -1.21482     
49.5,   268.53244,   -1.21522     
49.5,   268.62064,   -1.21563     
49.6,   268.71313,   -1.21602     
49.6,   268.77563,   -1.21647     
49.6,   268.86383,   -1.21696     
49.6,   268.96600,   -1.21745     
49.6,   269.05005,   -1.21795     
49.6,   269.15753,   -1.21851     
49.7,   269.27051,   -1.21897     
49.7,   269.36826,   -1.21953     
49.7,   269.43558,   -1.22010     
49.7,   269.51425,   -1.22061     
49.7,   269.60760,   -1.22117     
49.7,   269.73950,   -1.22167     
49.8,   269.84052,   -1.22217     
49.8,   269.87863,   -1.22272     
49.8,   269.97675,   -1.22326     
49.8,   270.05481,   -1.22387     
49.8,   270.16275,   -1.22445     
49.8,   270.28616,   -1.22506     
49.9,   270.39157,   -1.22564     
49.9,   270.45593,   -1.22627     
49.9,   270.54877,   -1.22691     
49.9,   270.65540,   -1.22753     
49.9,   270.73553,   -1.22813     
49.9,   270.84000,   -1.22877     
50.0,   270.93881,   -1.22934     
50.0,   271.02557,   -1.22987     
50.0,   271.11276,   -1.23047     
50.0,   271.18832,   -1.23099     
50.0,   271.25995,   -1.23154     
50.0,   271.35571,   -1.23222     
50.1,   271.44257,   -1.23293     
50.1,   271.54440,   -1.23367     
50.1,   271.66217,   -1.23443     
50.1,   271.75790,   -1.23514     
50.1,   271.83102,   -1.23587     
50.1,   271.94049,   -1.23664     
50.2,   272.01822,   -1.23737     
50.2,   272.10303,   -1.23802     
50.2,   272.23752,   -1.23869     
50.2,   272.34521,   -1.23928     
50.2,   272.42249,   -1.23999     
50.2,   272.49341,   -1.24064     
50.3,   272.57852,   -1.24132     
50.3,   272.67212,   -1.24207     
50.3,   272.75443,   -1.24300     
50.3,   272.81644,   -1.24413     
50.3,   272.92123,   -1.24520     
50.3,   273.00735,   -1.24611     
50.4,   273.10678,   -1.24689     
50.4,   273.22217,   -1.24765     
50.4,   273.31577,   -1.24839     
50.4,   273.40134,   -1.24913     
50.4,   273.50772,   -1.24984     
50.4,   273.59695,   -1.25050     
50.5,   273.66528,   -1.25116     
50.5,   273.79001,   -1.25183     
50.5,   273.86600,   -1.25242     
50.5,   273.92957,   -1.25305     
50.5,   274.00894,   -1.25380     
50.5,   274.12247,   -1.25445     
50.6,   274.21725,   -1.25518     
50.6,   274.32562,   -1.25594     
50.6,   274.41525,   -1.25669     
50.6,   274.49500,   -1.25748     
50.6,   274.59000,   -1.25828     
50.6,   274.67923,   -1.25898     
50.7,   274.75479,   -1.25964     
50.7,   274.83621,   -1.26041     
50.7,   274.94482,   -1.26116     
50.7,   275.05829,   -1.26191     
50.7,   275.16098,   -1.26270     
50.7,   275.24927,   -1.26348     
50.8,   275.37085,   -1.26428     
50.8,   275.45428,   -1.26512     
50.8,   275.53165,   -1.26596     
50.8,   275.61105,   -1.26679     
50.8,   275.72894,   -1.26764     
50.8,   275.81320,   -1.26840     
50.9,   275.89075,   -1.26922     
50.9,   275.97546,   -1.27001     
50.9,   276.04712,   -1.27081     
50.9,   276.17126,   -1.27161     
50.9,   276.26004,   -1.27245     
50.9,   276.34641,   -1.27333     
51.0,   276.44699,   -1.27417     
51.0,   276.56213,   -1.27504     
51.0,   276.63943,   -1.27592     
51.0,   276.71637,   -1.27678     
51.0,   276.79254,   -1.27764     
51.0,   276.87454,   -1.27849     
51.1,   276.97354,   -1.27936     
51.1,   277.05984,   -1.28019     
51.1,   277.13046,   -1.28102     
51.1,   277.25455,   -1.28173     
51.1,   277.36859,   -1.28248     
51.1,   277.48093,   -1.28314     
51.2,   277.57458,   -1.28396     
51.2,   277.65262,   -1.28475     
51.2,   277.73798,   -1.28554     
51.2,   277.81467,   -1.28641     
51.2,   277.89633,   -1.28729     
51.2,   277.97769,   -1.28822     
51.3,   278.08310,   -1.28911     
51.3,   278.18878,   -1.29004     
51.3,   278.27121,   -1.29090     
51.3,   278.36121,   -1.29177     
51.3,   278.47021,   -1.29267     
51.3,   278.55765,   -1.29348     
51.4,   278.66998,   -1.29434     
51.4,   278.77557,   -1.29515     
51.4,   278.86981,   -1.29599     
51.4,   278.96326,   -1.29694     
51.4,   279.05264,   -1.29788     
51.4,   279.13544,   -1.29885     
51.5,   279.21597,   -1.29971     
51.5,   279.31287,   -1.30066     
51.5,   279.41995,   -1.30157     
51.5,   279.51193,   -1.30248     
51.5,   279.58185,   -1.30338     
51.5,   279.67612,   -1.30425     
51.6,   279.78525,   -1.30514     
51.6,   279.90588,   -1.30595     
51.6,   279.98535,   -1.30662     
51.6,   280.07208,   -1.30741     
51.6,   280.16791,   -1.30827     
51.6,   280.25647,   -1.30919     
51.7,   280.34833,   -1.31015     
51.7,   280.44955,   -1.31098     
51.7,   280.53665,   -1.31200     
51.7,   280.65054,   -1.31299     
51.7,   280.74829,   -1.31385     
51.7,   280.83026,   -1.31475     
51.8,   280.92145,   -1.31563     
51.8,   280.98499,   -1.31650     
51.8,   281.04816,   -1.31741     
51.8,   281.15176,   -1.31843     
51.8,   281.25052,   -1.31913     
51.8,   281.36838,   -1.31995     
51.9,   281.48114,   -1.32076     
51.9,   281.57953,   -1.32164     
51.9,   281.65424,   -1.32247     
51.9,   281.75467,   -1.32340     
51.9,   281.81168,   -1.32403     
51.9,   281.88196,   -1.32461     
